Last Visit,Company,Employees,PVs,Landing Page,Country,Website,Industry
14/04/2021,Pionir Ltd,,29,https://www.sugaronline.com/,Serbia,www.a-pionir.com,
14/04/2021,Positive Equity Limited,100-199,1,https://www.sugaronline.com/,Ireland,www.positive.ie,
14/04/2021,Nordzucker AG,,1,https://www.sugaronline.com/2008/06/10/australia-proserpine-sugar-mill-to-start-co-producing-furfural/,Germany,www.nordzucker.com,Food and Beverage Production
14/04/2021,Pionir Ltd,,8,https://www.sugaronline.com/,Serbia,www.a-pionir.com,
14/04/2021,Südzucker AG,"10,000+",1,https://www.sugaronline.com/membership-plans/,Germany,www.suedzucker.de,Agriculture
14/04/2021,Pionir Ltd,,5,https://www.sugaronline.com/,Serbia,www.a-pionir.com,
14/04/2021,Pionir Ltd,,9,https://www.sugaronline.com/,Serbia,www.a-pionir.com,
14/04/2021,Pionir Ltd,,1,https://www.sugaronline.com/prices/,Serbia,www.a-pionir.com,
14/04/2021,Pionir Ltd,,14,https://www.sugaronline.com/,Serbia,www.a-pionir.com,
14/04/2021,My Flight,,1,https://www.sugaronline.com/,Russian Federation,www.myreis.ru,Aviation and Aerospace
14/04/2021,Handelsbanken,"10,000+",2,https://www.sugaronline.com/2021/04/08/france-10-of-sugar-beet-crop-destroyed-in-big-freeze/,Sweden,www.handelsbanken.com,Banking
14/04/2021,General Directorate of Agricultural Research and Policies,"10,000+",3,https://www.sugaronline.com/prices/london-no-5-previous-close/,Turkey,www.tarimorman.gov.tr,
14/04/2021,Pionir Ltd,,1,https://www.sugaronline.com/,Serbia,www.a-pionir.com,
14/04/2021,Agricultural and Livestock Industries Corporation,,6,https://www.sugaronline.com/,Japan,www.alic.go.jp,
14/04/2021,Pionir Ltd,,17,https://www.sugaronline.com/,Serbia,www.a-pionir.com,
14/04/2021,Interstarc,,1,https://www.sugaronline.com/,Ukraine,www.interstarch.com.ua,
14/04/2021,Oxford International Education and Guardians,100-199,51,https://www.sugaronline.com/,United Kingdom,www.lmc.co.uk,Business Services
14/04/2021,Pionir Ltd,,10,https://www.sugaronline.com/login/?action=mepr_unauthorized&redirect_to=%2Fnews%2F,Serbia,www.a-pionir.com,
14/04/2021,Royal Cosun,"1,000-4,999",1,https://www.sugaronline.com/2021/04/13/germany-sudzucker-rolls-out-sustainable-packaging/,Netherlands,www.cosun.com,Food and Beverage Production
14/04/2021,Senkron Software,100-199,1,https://www.sugaronline.com/prices/london-no-5-delayed-prices/,Turkey,www.senkron.net,Computer Software
14/04/2021,S&P Global,"10,000+",1,https://www.sugaronline.com/2021/03/11/ukraine-sugar-production-down-a-third-on-2019-and-halved-over-5-years/,United Kingdom,www.spglobal.com,Financial Services
14/04/2021,Agricultural and Livestock Industries Corporation,,7,https://www.sugaronline.com/,Japan,www.alic.go.jp,
14/04/2021,Sucden Ltd,,2,https://www.sugaronline.com/prices/,United Arab Emirates,www.sucden.com,Food and Beverage Production
14/04/2021,Tower Hill Merchants,,16,https://www.sugaronline.com/,United Kingdom,,
14/04/2021,Pionir Ltd,,1,https://www.sugaronline.com/,Serbia,www.a-pionir.com,
14/04/2021,Türkiye Seker Fabrikalari A.S.,"5,000-9,999",4,https://www.sugaronline.com/,Turkey,www.turkseker.gov.tr,Government
14/04/2021,"Nissin Sugar Co., Ltd.",,9,https://www.sugaronline.com/,Japan,www.nissin-sugar.co.jp,
14/04/2021,DCM Shriram Ltd,,4,https://www.sugaronline.com/,India,www.dcmshriram.com,
14/04/2021,Agricultural and Livestock Industries Corporation,,2,https://www.sugaronline.com/news/page/3/,Japan,www.alic.go.jp,
14/04/2021,Fonterra Co-operative Group Limited,,1,https://www.sugaronline.com/2021/04/07/sri-lanka-pyramid-wilmar-comments-on-sugar-saga/,New Zealand,www.fonterra.com,
14/04/2021,Agricultural and Livestock Industries Corporation,,4,https://www.sugaronline.com/news/,Japan,www.alic.go.jp,
14/04/2021,Agricultural and Livestock Industries Corporation,,4,https://www.sugaronline.com/membership-plans/%3Chttps:/eur02.safelinks.protection.outlook.com/?url=https:%2F%2Fwww.sugaronline.com%2Fmembership-plans%2F&data=04%7C01%7Canilde.andrade%40maa.gov.cv%7C030d1b9b58524464378808d8d1945884%7C7b5cbde4267f45f99ef28e96f55b5ad1%7C0%7C0%7C637489783319047811%7CUnknown%7CTWFpbGZsb3d8eyJWIjoiMC4wLjAwMDAiLCJQIjoiV2luMzIiLCJBTiI6Ik1haWwiLCJXVCI6Mn0%3D%7C0&sdata=dzitmhgJoZXlW3w6vK2T93cqC2dMbncbzinsdtJtOLw%3D&reserved=0,Japan,www.alic.go.jp,
14/04/2021,"Nissin Sugar Co., Ltd.",,17,https://www.sugaronline.com/,Japan,www.nissin-sugar.co.jp,
14/04/2021,M-System Co.. Ltd.,,1,https://www.sugaronline.com/2020/04/08/philippines-victorias-milling-doubling-capacity-to-produce-ethyl-alcohol/,Japan,www.m-system.co.jp,
14/04/2021,Agricultural and Livestock Industries Corporation,,7,https://www.sugaronline.com/,Japan,www.alic.go.jp,
14/04/2021,Itochu Techno-Solutions Corporation,"5,000-9,999",1,https://www.sugaronline.com/,Japan,www.ctc-g.co.jp,Information Technology and Services
13/04/2021,Pionir Ltd,,1,https://www.sugaronline.com/,Serbia,www.a-pionir.com,
13/04/2021,PARKOSIM Handel mit Parfum und kosmetischer Artikeln Ges.m.b.H.,,1,https://www.sugaronline.com/,Austria,,
13/04/2021,Pionir Ltd,,10,https://www.sugaronline.com/,Serbia,www.a-pionir.com,
13/04/2021,Boston University,"10,000+",1,https://www.sugaronline.com/,United States,www.bu.edu,Education
13/04/2021,Pionir Ltd,,1,https://www.sugaronline.com/,Serbia,www.a-pionir.com,
13/04/2021,RWE Supply & Trading GmbH,"10,000+",1,https://www.sugaronline.com/2021/01/08/barbados-mp-urged-to-give-up-drax-sugarcane-plantation/,Germany,www.group.rwe,Utilities
13/04/2021,Tereposky & DeRose LLP,21-49,1,https://www.sugaronline.com/2017/07/03/israel-sugat-to-close-down-sugar-refinery-in-six-months/,Canada,www.tradeisds.com,Legal Services
13/04/2021,Südzucker AG,"10,000+",1,https://www.sugaronline.com/,Germany,www.suedzucker.de,Agriculture
13/04/2021,Positive Equity Limited,100-199,1,https://www.sugaronline.com/report/admisi-sugar-market-comment-unica-2nd-half-march-13th-april-2021/,Ireland,www.positive.ie,
13/04/2021,Royal Cosun,"1,000-4,999",4,https://www.sugaronline.com/,Netherlands,www.cosun.com,Food and Beverage Production
13/04/2021,Pionir Ltd,,16,https://www.sugaronline.com/,Serbia,www.a-pionir.com,
13/04/2021,AXA,"10,000+",1,https://www.sugaronline.com/2019/09/11/germany-low-first-sugar-beet-crop-estimate-confirms-yield-drop/,France,www.axa.com,Insurance
13/04/2021,General Directorate of Agricultural Research and Policies,"10,000+",3,https://www.sugaronline.com/prices/london-no-5-previous-close/,Turkey,www.tarimorman.gov.tr,
13/04/2021,Macquarie Group,"10,000+",1,https://www.sugaronline.com/2020/11/23/brazil-sugarcane-processor-cmaa-plans-ipo/,United States,www.macquarie.com,Financial Services
13/04/2021,Südzucker AG,"10,000+",3,https://www.sugaronline.com/,Germany,www.suedzucker.de,Agriculture
13/04/2021,Pionir Ltd,,41,https://www.sugaronline.com/,Serbia,www.a-pionir.com,
13/04/2021,Pionir Ltd,,3,https://www.sugaronline.com/,Serbia,www.a-pionir.com,
13/04/2021,Royal Cosun,"1,000-4,999",4,https://www.sugaronline.com/,Netherlands,www.cosun.com,Food and Beverage Production
13/04/2021,Tower Hill Merchants,,8,https://www.sugaronline.com/,United Kingdom,,
13/04/2021,Latham & Watkins London LLP,"1,000-4,999",1,https://www.sugaronline.com/2021/04/13/brazil-bndes-grants-credit-line-to-tereos-brasil/,United Kingdom,www.lw.com,Legal Services
13/04/2021,Senkron Software,100-199,1,https://www.sugaronline.com/prices/london-no-5-delayed-prices/,Turkey,www.senkron.net,Computer Software
13/04/2021,Pionir Ltd,,1,https://www.sugaronline.com/,Serbia,www.a-pionir.com,
13/04/2021,ECORYS Nederland B.V.,1-20,1,https://www.sugaronline.com/2021/03/23/congo-production-restarts-at-sucrerie-du-kivu/,Netherlands,www.ecorys.com,Research
13/04/2021,Pionir Ltd,,6,https://www.sugaronline.com/,Serbia,www.a-pionir.com,
13/04/2021,Quang Ngai Sugar Joint Stock Company,,9,https://www.sugaronline.com/,Viet Nam,www.qns.com.vn,
13/04/2021,Royal Cosun,"1,000-4,999",9,https://www.sugaronline.com/,Netherlands,www.cosun.com,Food and Beverage Production
13/04/2021,DCM Shriram Ltd,,4,https://www.sugaronline.com/,India,www.dcmshriram.com,
13/04/2021,Oxford International Education and Guardians,100-199,37,https://www.sugaronline.com/,United Kingdom,www.lmc.co.uk,Business Services
13/04/2021,Pionir Ltd,,2,https://www.sugaronline.com/,Serbia,www.a-pionir.com,
13/04/2021,Senkron Software,100-199,1,https://www.sugaronline.com/prices/london-no-5-delayed-prices/,Turkey,www.senkron.net,Computer Software
13/04/2021,Interstarc,,1,https://www.sugaronline.com/,Ukraine,www.interstarch.com.ua,
13/04/2021,European Commission,"1,000-4,999",1,https://www.sugaronline.com/event/sugaronline-sugar-rush-webinar-brexit-and-the-future-of-uk-eu-sugar-trade/,Belgium,www.ec.europa.eu,Government
13/04/2021,General Directorate of Agricultural Research and Policies,"10,000+",1,https://www.sugaronline.com/prices/london-no-5-previous-close/,Turkey,www.tarimorman.gov.tr,
13/04/2021,Tower Hill Merchants,,11,https://www.sugaronline.com/,United Kingdom,,
13/04/2021,Senkron Software,100-199,1,https://www.sugaronline.com/prices/london-no-5-delayed-prices/,Turkey,www.senkron.net,Computer Software
13/04/2021,Agricultural and Livestock Industries Corporation,,1,https://www.sugaronline.com/news/page/3/,Japan,www.alic.go.jp,
13/04/2021,Türkiye Seker Fabrikalari A.S.,"5,000-9,999",4,https://www.sugaronline.com/,Turkey,www.turkseker.gov.tr,Government
13/04/2021,Wilmar Sugar Pty Ltd,,1,https://www.sugaronline.com/2021/02/01/australia-conference-to-focus-on-technology/,Australia,www.wilmarsugar-anz.com,
13/04/2021,University of Newcastle,,16,https://www.sugaronline.com/,Australia,www.newcastle.edu.au,
13/04/2021,The University of the South Pacific,,1,https://www.sugaronline.com/2019/03/01/fiji-asian-subterranean-termites-attacking-sugarcane-farms-in-lautoka/,Fiji,www.usp.ac.fj,Education
13/04/2021,Agricultural and Livestock Industries Corporation,,5,https://www.sugaronline.com/,Japan,www.alic.go.jp,
13/04/2021,"Nissin Sugar Co., Ltd.",,3,https://www.sugaronline.com/news-search-result/?term=&date-from=12%2F04%2F2021&date-to=13%2F04%2F2021&category=&news=&sort=DESC,Japan,www.nissin-sugar.co.jp,
12/04/2021,"Nissin Sugar Co., Ltd.",,12,https://www.sugaronline.com/,Japan,www.nissin-sugar.co.jp,
12/04/2021,Pionir Ltd,,1,https://www.sugaronline.com/,Serbia,www.a-pionir.com,
12/04/2021,Pionir Ltd,,1,https://www.sugaronline.com/,Serbia,www.a-pionir.com,
12/04/2021,Pionir Ltd,,1,https://www.sugaronline.com/,Serbia,www.a-pionir.com,
12/04/2021,Tower Hill Merchants,,10,https://www.sugaronline.com/,United Kingdom,,
12/04/2021,Food and Agriculture Organization of the United Nations,"1,000-4,999",1,https://www.sugaronline.com/2021/03/10/brazil-drought-impacting-sugarcane-harvest/,Italy,www.fao.org,Research
12/04/2021,Pionir Ltd,,7,https://www.sugaronline.com/,Serbia,www.a-pionir.com,
12/04/2021,Senkron Software,100-199,1,https://www.sugaronline.com/prices/london-no-5-delayed-prices/,Turkey,www.senkron.net,Computer Software
12/04/2021,Ice Ngx,200-499,1,https://www.sugaronline.com/,United States,www.theice.com,Capital Markets
12/04/2021,Pionir Ltd,,14,https://www.sugaronline.com/,Serbia,www.a-pionir.com,
12/04/2021,Organisation for the Prohibition of Chemical Weapons,1-20,2,https://www.sugaronline.com/2020/04/27/australia-sarina-distillery-doubles-ethanol-production/,Netherlands,www.opcw.org,Government
12/04/2021,Royal Cosun,"1,000-4,999",14,https://www.sugaronline.com/prices/,Netherlands,www.cosun.com,Food and Beverage Production
12/04/2021,General Directorate of Agricultural Research and Policies,"10,000+",3,https://www.sugaronline.com/prices/london-no-5-previous-close/,Turkey,www.tarimorman.gov.tr,
12/04/2021,Pionir Ltd,,4,https://www.sugaronline.com/account/,Serbia,www.a-pionir.com,
12/04/2021,European Commission,"1,000-4,999",3,https://www.sugaronline.com/,Belgium,www.ec.europa.eu,Government
12/04/2021,Pionir Ltd,,11,https://www.sugaronline.com/,Serbia,www.a-pionir.com,
12/04/2021,Centaur Media PLC,500-999,2,https://www.sugaronline.com/2021/03/10/nigeria-sugar-master-plan-expected-to-be-revised/,United Kingdom,www.centaurmedia.com,Publishing
12/04/2021,"Foreign, Commonwealth& Development Office","10,000+",3,https://www.sugaronline.com/2020/03/18/ethiopia-ethiopian-sugar-corporation-calls-for-tenders/,United Kingdom,www.fco.gov.uk,Government
12/04/2021,Südzucker AG,"10,000+",4,https://www.sugaronline.com/,Germany,www.suedzucker.de,Agriculture
12/04/2021,Pionir Ltd,,14,https://www.sugaronline.com/,Serbia,www.a-pionir.com,
12/04/2021,SWN Stadtwerke Neumünster GmbH,,9,file:///C:/Users/Hess/Desktop/Sugaronline.html,Germany,www.stadtwerke-neumuenster.de,Utilities
12/04/2021,Commerzbank AG,200-499,1,https://www.sugaronline.com/2013/01/31/burundi-sosumo-sugar-mill-hits-production-record-of-23149-tonnes/,Germany,www.commerzbank.com,Banking
12/04/2021,Tower Hill Merchants,,12,https://www.sugaronline.com/,United Kingdom,,
12/04/2021,Pionir Ltd,,7,https://www.sugaronline.com/,Serbia,www.a-pionir.com,
12/04/2021,VOGELBUSCH GmbH,,2,https://www.sugaronline.com/2009/08/28/eu-ethanol-t1-t2-ethanol-spread-narrowing/,Austria,www.vogelbusch.com,
12/04/2021,Royal Cosun,"1,000-4,999",7,https://www.sugaronline.com/login/,Netherlands,www.cosun.com,Food and Beverage Production
12/04/2021,Oxford International Education and Guardians,100-199,5,https://www.sugaronline.com/,United Kingdom,www.lmc.co.uk,Business Services
12/04/2021,Quang Ngai Sugar Joint Stock Company,,1,https://www.sugaronline.com/,Viet Nam,www.qns.com.vn,
12/04/2021,Royal Cosun,"1,000-4,999",3,https://www.sugaronline.com/,Netherlands,www.cosun.com,Food and Beverage Production
12/04/2021,Pionir Ltd,,2,https://www.sugaronline.com/account/,Serbia,www.a-pionir.com,
12/04/2021,Pionir Ltd,,5,https://www.sugaronline.com/,Serbia,www.a-pionir.com,
12/04/2021,Quang Ngai Sugar Joint Stock Company,,3,https://www.sugaronline.com/,Viet Nam,www.qns.com.vn,
12/04/2021,Agrana Romania SA,,2,https://www.sugaronline.com/,Romania,www.agrana.ro,
12/04/2021,"Nissin Sugar Co., Ltd.",,12,https://www.sugaronline.com/,Japan,www.nissin-sugar.co.jp,
12/04/2021,General Directorate of Agricultural Research and Policies,"10,000+",1,https://www.sugaronline.com/prices/london-no-5-previous-close/,Turkey,www.tarimorman.gov.tr,
12/04/2021,Interstarc,,1,https://www.sugaronline.com/,Ukraine,www.interstarch.com.ua,
12/04/2021,Tower Hill Merchants,,7,https://www.sugaronline.com/,United Kingdom,,
12/04/2021,Tallinn University of Technology,,1,https://www.sugaronline.com/2020/01/23/former-unica-president-elizabeth-farina-appointed-to-bonsucro-board-of-directors/,Estonia,www.ttu.ee,Education
12/04/2021,Türkiye Seker Fabrikalari A.S.,"5,000-9,999",4,https://www.sugaronline.com/,Turkey,www.turkseker.gov.tr,Government
12/04/2021,DCM Shriram Ltd,,4,https://www.sugaronline.com/,India,www.dcmshriram.com,
12/04/2021,"Nissin Sugar Co., Ltd.",,28,https://www.sugaronline.com/,Japan,www.nissin-sugar.co.jp,
11/04/2021,Capital Area Intermediate Unit,500-999,2,https://www.sugaronline.com/2020/01/27/venezuela-sugarcane-production-falls-industry-calls-for-government-support/,United States,www.caiu.org,Education
11/04/2021,Pionir Ltd,,5,https://www.sugaronline.com/,Serbia,www.a-pionir.com,
11/04/2021,Pionir Ltd,,6,https://www.sugaronline.com/,Serbia,www.a-pionir.com,
11/04/2021,Pionir Ltd,,14,https://www.sugaronline.com/,Serbia,www.a-pionir.com,
11/04/2021,Royal Cosun,"1,000-4,999",7,https://www.sugaronline.com/,Netherlands,www.cosun.com,Food and Beverage Production
11/04/2021,Sucden Ltd,,3,https://www.sugaronline.com/prices/,United Arab Emirates,www.sucden.com,Food and Beverage Production
11/04/2021,Pionir Ltd,,10,https://www.sugaronline.com/,Serbia,www.a-pionir.com,
11/04/2021,DCM Shriram Ltd,,4,https://www.sugaronline.com/,India,www.dcmshriram.com,
10/04/2021,Senkron Software,100-199,1,https://www.sugaronline.com/prices/london-no-5-delayed-prices/,Turkey,www.senkron.net,Computer Software
10/04/2021,Basic Commodities Inc,,1,https://www.sugaronline.com/,United States,,Financial Services
10/04/2021,Tower Hill Merchants,,8,https://www.sugaronline.com/,United Kingdom,,
10/04/2021,Kirby Building Systems & Structures India Pvt Ltd.,,1,https://www.sugaronline.com/,India,www.kirbyinternational.com,
10/04/2021,Pionir Ltd,,5,https://www.sugaronline.com/,Serbia,www.a-pionir.com,
10/04/2021,Pionir Ltd,,1,https://www.sugaronline.com/,Serbia,www.a-pionir.com,
10/04/2021,Pionir Ltd,,4,https://www.sugaronline.com/,Serbia,www.a-pionir.com,
09/04/2021,Pionir Ltd,,4,https://www.sugaronline.com/,Serbia,www.a-pionir.com,
09/04/2021,Pionir Ltd,,1,https://www.sugaronline.com/,Serbia,www.a-pionir.com,
09/04/2021,Pionir Ltd,,1,https://www.sugaronline.com/,Serbia,www.a-pionir.com,
09/04/2021,Tower Hill Merchants,,6,https://www.sugaronline.com/,United Kingdom,,
09/04/2021,Pionir Ltd,,8,https://www.sugaronline.com/,Serbia,www.a-pionir.com,
09/04/2021,Tower Hill Merchants,,12,https://www.sugaronline.com/,United Kingdom,,
09/04/2021,Pionir Ltd,,4,https://www.sugaronline.com/,Serbia,www.a-pionir.com,
09/04/2021,General Directorate of Agricultural Research and Policies,"10,000+",3,https://www.sugaronline.com/prices/london-no-5-previous-close/,Turkey,www.tarimorman.gov.tr,
09/04/2021,Türkiye Seker Fabrikalari A.S.,"5,000-9,999",1,https://www.sugaronline.com/2021/04/09/fao-sugar-price-index-down-4-in-march/,Turkey,www.turkseker.gov.tr,Government
09/04/2021,Insperity,"1,000-4,999",1,https://www.sugaronline.com/2021/03/23/brazil-sugar-and-soy-compete-for-space-at-santos-port/,United States,www.insperity.com,Human Resources
09/04/2021,Pionir Ltd,,6,https://www.sugaronline.com/,Serbia,www.a-pionir.com,
09/04/2021,Quang Ngai Sugar Joint Stock Company,,1,https://www.sugaronline.com/,Viet Nam,www.qns.com.vn,
09/04/2021,Pionir Ltd,,1,https://www.sugaronline.com/,Serbia,www.a-pionir.com,
09/04/2021,General Directorate of Agricultural Research and Policies,"10,000+",5,https://www.sugaronline.com/prices/london-no-5-previous-close/,Turkey,www.tarimorman.gov.tr,
09/04/2021,DCM Shriram Ltd,,4,https://www.sugaronline.com/,India,www.dcmshriram.com,
09/04/2021,Pionir Ltd,,2,https://www.sugaronline.com/,Serbia,www.a-pionir.com,
09/04/2021,Interstarc,,1,https://www.sugaronline.com/,Ukraine,www.interstarch.com.ua,
09/04/2021,Tower Hill Merchants,,8,https://www.sugaronline.com/,United Kingdom,,
09/04/2021,Türkiye Seker Fabrikalari A.S.,"5,000-9,999",5,https://www.sugaronline.com/,Turkey,www.turkseker.gov.tr,Government
09/04/2021,Anglo Chinese School,,1,https://www.sugaronline.com/2020/06/03/china-sugar-industry-decries-new-import-tariff-regime/,Singapore,www.acs.sch.edu.sg,
09/04/2021,The University of the South Pacific,,1,https://www.sugaronline.com/2021/02/12/fiji-weather-set-to-hit-sugarcane-production/,Fiji,www.usp.ac.fj,Education
09/04/2021,Cargill,"10,000+",1,https://www.sugaronline.com/2020/03/03/indonesia-mitr-phol-sugar-takes-100-in-far-east-agri/,United States,www.cargill.com,Food and Beverage Production
09/04/2021,"Nissin Sugar Co., Ltd.",,3,https://www.sugaronline.com/membership-plans/,Japan,www.nissin-sugar.co.jp,
09/04/2021,"Nissin Sugar Co., Ltd.",,30,https://www.sugaronline.com/,Japan,www.nissin-sugar.co.jp,
09/04/2021,Fiji National University,,1,https://www.sugaronline.com/2007/02/02/fiji-cassava-may-overtake-sugar-production/,Fiji,www.fnu.ac.fj,Education
09/04/2021,"Nissin Sugar Co., Ltd.",,3,https://www.sugaronline.com/,Japan,www.nissin-sugar.co.jp,
08/04/2021,Itochu Techno-Solutions Corporation,"5,000-9,999",1,https://www.sugaronline.com/2021/04/08/brazil-jalles-machado-authorized-to-sell-sugar-to-the-us/,Japan,www.ctc-g.co.jp,Information Technology and Services
08/04/2021,"Citigroup, Inc","10,000+",1,https://www.sugaronline.com/pantaleon-celebrates-170-years-of-responsibly-transforming-resources/,United States,www.citigroup.com,Investment Management
08/04/2021,Energy Transfer,"10,000+",1,https://www.sugaronline.com/2021/03/11/brazil-ethanol-exports-up-4-1-in-february/,United States,www.energytransfer.com,Oil and Energy
08/04/2021,Royal Cosun,"1,000-4,999",6,https://www.sugaronline.com/,Netherlands,www.cosun.com,Food and Beverage Production
08/04/2021,Pionir Ltd,,3,https://www.sugaronline.com/,Serbia,www.a-pionir.com,
08/04/2021,International Gourmet Foods,100-199,1,https://www.sugaronline.com/,United States,www.igf-inc.com,Retail
08/04/2021,Pionir Ltd,,2,https://www.sugaronline.com/,Serbia,www.a-pionir.com,
08/04/2021,AGROFRUTICOLA CASAS VIEJAS S.A.,,3,https://www.sugaronline.com/,Chile,,
08/04/2021,European Commission,"1,000-4,999",1,https://www.sugaronline.com/,Belgium,www.ec.europa.eu,Government
08/04/2021,Pionir Ltd,,1,https://www.sugaronline.com/,Serbia,www.a-pionir.com,
08/04/2021,Pionir Ltd,,1,https://www.sugaronline.com/,Serbia,www.a-pionir.com,
08/04/2021,Arif Engineering Works,,1,https://www.sugaronline.com/,Pakistan,www.aew.net.pk,
08/04/2021,General Directorate of Agricultural Research and Policies,"10,000+",2,https://www.sugaronline.com/news/,Turkey,www.tarimorman.gov.tr,
08/04/2021,Soyyigit Group,500-999,2,https://www.sugaronline.com/prices/london-no-5-delayed-prices/,Turkey,www.soyyigit.com,
08/04/2021,Pionir Ltd,,3,https://www.sugaronline.com/,Serbia,www.a-pionir.com,
08/04/2021,Macquarie Group Limited,,1,https://www.sugaronline.com/2021/01/14/brazil-sugar-production-in-north-northeast-rises-6-in-2020/,Australia,www.macquarie.com,
08/04/2021,General Directorate of Agricultural Research and Policies,"10,000+",8,https://www.sugaronline.com/prices/london-no-5-previous-close/,Turkey,www.tarimorman.gov.tr,
08/04/2021,Pionir Ltd,,1,https://www.sugaronline.com/,Serbia,www.a-pionir.com,
08/04/2021,University of Leeds,"5,000-9,999",1,https://www.sugaronline.com/2021/04/01/brazil-sugar-and-ethanol-lead-sao-paulos-exports-in-jan-feb/,United Kingdom,www.leeds.ac.uk,Education
08/04/2021,Pionir Ltd,,4,https://www.sugaronline.com/,Serbia,www.a-pionir.com,
08/04/2021,Pionir Ltd,,1,https://www.sugaronline.com/,Serbia,www.a-pionir.com,
08/04/2021,Odense Kommune,"10,000+",1,https://www.sugaronline.com/2020/09/02/brazil-2g-ethanol-producer-granbio-files-for-ipo/,Denmark,www.odense.dk,Charities and Non Profit Organizations
08/04/2021,Pionir Ltd,,2,https://www.sugaronline.com/,Serbia,www.a-pionir.com,
08/04/2021,Quang Ngai Sugar Joint Stock Company,,1,https://www.sugaronline.com/,Viet Nam,www.qns.com.vn,
08/04/2021,Interstarc,,1,https://www.sugaronline.com/,Ukraine,www.interstarch.com.ua,
08/04/2021,Quang Ngai Sugar Joint Stock Company,,1,https://www.sugaronline.com/,Viet Nam,www.qns.com.vn,
08/04/2021,Latham & Watkins London LLP,"1,000-4,999",1,https://www.sugaronline.com/2021/04/08/brazil-tereos-confirms-that-director-for-brazilian-business-is-leaving-the-company/,United Kingdom,www.lw.com,Legal Services
08/04/2021,DCM Shriram Ltd,,4,https://www.sugaronline.com/,India,www.dcmshriram.com,
08/04/2021,"Foreign, Commonwealth& Development Office","10,000+",2,https://www.sugaronline.com/2021/03/03/ethiopia-six-companies-shortlisted-in-plans-to-privatise-sugar-estates/,United Kingdom,www.fco.gov.uk,Government
08/04/2021,"Nissin Sugar Co., Ltd.",,1,https://www.sugaronline.com/,Japan,www.nissin-sugar.co.jp,
08/04/2021,Tower Hill Merchants,,9,https://www.sugaronline.com/,United Kingdom,,
08/04/2021,Pionir Ltd,,3,https://www.sugaronline.com/,Serbia,www.a-pionir.com,
08/04/2021,Smart Cube,,1,https://www.sugaronline.com/2021/02/24/brazil-sao-martinhos-iracema-mill-is-first-to-renew-renovabio-certification/,India,www.thesmartcube.com,
08/04/2021,Soyyigit Group,500-999,1,https://www.sugaronline.com/prices/london-no-5-delayed-prices/,Turkey,www.soyyigit.com,
08/04/2021,Türkiye Seker Fabrikalari A.S.,"5,000-9,999",5,https://www.sugaronline.com/,Turkey,www.turkseker.gov.tr,Government
08/04/2021,Marubeni Corporation,,1,https://www.sugaronline.com/2021/04/05/thailand-millers-corp-raises-sugarcane-prices/,Japan,www.marubeni.com,
08/04/2021,Pionir Ltd,,2,https://www.sugaronline.com/,Serbia,www.a-pionir.com,
08/04/2021,"Nissin Sugar Co., Ltd.",,6,https://www.sugaronline.com/,Japan,www.nissin-sugar.co.jp,
08/04/2021,Dbs Bank Ltd,,1,https://www.sugaronline.com/2020/03/05/brazil-singaporean-company-fks-buys-51-of-tiete-agroindustrial/,Singapore,www.dbs.com.sg,
07/04/2021,"Nissin Sugar Co., Ltd.",,13,https://www.sugaronline.com/,Japan,www.nissin-sugar.co.jp,
07/04/2021,NetSIP Pty Ltd,,7,https://www.sugaronline.com/,Australia,www.netsip.com.au,
07/04/2021,Pionir Ltd,,1,https://www.sugaronline.com/,Serbia,www.a-pionir.com,
07/04/2021,Senkron Software,100-199,1,https://www.sugaronline.com/prices/london-no-5-delayed-prices/,Turkey,www.senkron.net,Computer Software
07/04/2021,Dollarama Inc,"10,000+",1,https://www.sugaronline.com/prices/london-no-5-delayed-prices/,Canada,www.dollarama.com,Retail
07/04/2021,SWN Stadtwerke Neumünster GmbH,,2,https://www.sugaronline.com/news/,Germany,www.stadtwerke-neumuenster.de,Utilities
07/04/2021,Pionir Ltd,,7,https://www.sugaronline.com/,Serbia,www.a-pionir.com,
07/04/2021,Tower Hill Merchants,,6,https://www.sugaronline.com/,United Kingdom,,
07/04/2021,Pionir Ltd,,2,https://www.sugaronline.com/,Serbia,www.a-pionir.com,
07/04/2021,Macquarie Group,"10,000+",1,https://www.sugaronline.com/2020/11/30/brazil-rabobank-expects-2021-22-cane-crush-in-centre-south-at-575-mt/,United Kingdom,www.macquarie.com,Financial Services
07/04/2021,Pionir Ltd,,3,https://www.sugaronline.com/,Serbia,www.a-pionir.com,
07/04/2021,SWN Stadtwerke Neumünster GmbH,,15,file:///C:/Users/Hess/Desktop/Sugaronline.html,Germany,www.stadtwerke-neumuenster.de,Utilities
07/04/2021,General Directorate of Agricultural Research and Policies,"10,000+",6,https://www.sugaronline.com/prices/london-no-5-previous-close/,Turkey,www.tarimorman.gov.tr,
07/04/2021,Pionir Ltd,,1,https://www.sugaronline.com/,Serbia,www.a-pionir.com,
07/04/2021,Pionir Ltd,,1,https://www.sugaronline.com/,Serbia,www.a-pionir.com,
07/04/2021,ICICI Bank Limited,,1,https://www.sugaronline.com/2021/04/02/brazil-siamig-says-sugar-mix-in-minas-gerais-could-surpass-50-in-2021-22/,India,www.icicibank.com,
